alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
11.68 ,4.81 ,2.88 ,21.07 ,93.53 ,1.21 ,0.36 ,0.62 ,0.69 ,4.18 ,0.94 ,1.25 ,686.17 ,2
10.62 ,2.43 ,2.49 ,22.44 ,124.07 ,1.86 ,0.97 ,0.24 ,1.45 ,2.35 ,0.82 ,2.71 ,594.24 ,1
12.89 ,3.85 ,2.82 ,21.88 ,105.24 ,1.87 ,0.62 ,-0.04 ,1.52 ,7.23 ,0.99 ,1.40 ,700.02 ,2
13.79 ,0.67 ,1.61 ,14.81 ,72.30 ,3.25 ,2.86 ,-0.09 ,2.44 ,5.69 ,1.14 ,3.16 ,491.62 ,1
14.30 ,1.94 ,2.94 ,15.81 ,96.55 ,3.04 ,3.20 ,-0.03 ,1.05 ,5.30 ,0.99 ,3.25 ,1068.53 ,0
14.67 ,1.56 ,2.92 ,20.56 ,137.56 ,2.55 ,2.87 ,0.58 ,1.22 ,5.61 ,1.12 ,3.40 ,1296.20 ,0
14.15 ,1.38 ,2.67 ,15.16 ,105.12 ,4.28 ,3.60 ,0.40 ,1.89 ,6.39 ,0.85 ,3.37 ,1332.58 ,0
13.67 ,4.31 ,2.63 ,20.12 ,77.98 ,1.77 ,0.57 ,0.23 ,0.96 ,7.18 ,0.67 ,1.83 ,607.82 ,2
13.17 ,1.61 ,2.66 ,15.38 ,86.37 ,2.71 ,2.60 ,0.25 ,1.64 ,4.79 ,0.95 ,4.04 ,1240.05 ,0
11.66 ,1.66 ,2.51 ,22.68 ,104.60 ,2.05 ,2.13 ,0.12 ,1.47 ,2.10 ,1.29 ,2.80 ,345.89 ,1
13.41 ,1.44 ,2.98 ,23.91 ,80.06 ,2.94 ,2.70 ,0.35 ,2.03 ,3.75 ,1.56 ,3.42 ,438.63 ,1
13.04 ,1.89 ,2.41 ,15.30 ,110.94 ,3.62 ,3.30 ,0.26 ,2.04 ,8.52 ,0.97 ,3.78 ,1338.96 ,0
15.24 ,1.60 ,1.92 ,10.89 ,106.77 ,2.95 ,4.08 ,0.06 ,2.76 ,7.36 ,1.15 ,2.96 ,1524.51 ,0
11.75 ,1.78 ,2.18 ,17.79 ,106.56 ,1.88 ,2.19 ,0.52 ,1.64 ,3.22 ,1.41 ,2.52 ,725.82 ,1
11.68 ,1.15 ,2.01 ,15.16 ,81.16 ,2.26 ,2.58 ,0.24 ,1.72 ,3.07 ,1.06 ,2.95 ,445.17 ,1
12.77 ,4.21 ,2.13 ,22.92 ,94.32 ,1.07 ,0.50 ,0.81 ,1.07 ,6.14 ,0.74 ,2.10 ,502.47 ,2
11.38 ,2.66 ,2.05 ,16.66 ,120.01 ,1.97 ,1.09 ,0.49 ,0.97 ,3.28 ,0.93 ,2.60 ,470.93 ,1
12.28 ,1.35 ,2.17 ,14.50 ,97.13 ,2.33 ,2.71 ,0.43 ,1.25 ,3.95 ,1.24 ,2.80 ,1012.13 ,0
14.38 ,2.11 ,2.33 ,17.16 ,89.11 ,2.32 ,3.00 ,0.41 ,1.66 ,6.06 ,0.82 ,2.97 ,1306.52 ,0
13.66 ,1.57 ,2.49 ,16.70 ,110.95 ,3.41 ,3.04 ,0.46 ,1.82 ,6.78 ,0.99 ,2.48 ,1320.04 ,0
12.00 ,3.87 ,2.35 ,19.61 ,99.32 ,2.34 ,2.35 ,0.24 ,2.08 ,4.57 ,1.18 ,3.52 ,763.38 ,0
12.69 ,3.80 ,2.07 ,16.99 ,77.86 ,1.35 ,1.40 ,0.63 ,1.31 ,3.04 ,0.62 ,2.07 ,399.85 ,1
13.79 ,0.69 ,1.62 ,14.84 ,72.40 ,3.23 ,2.86 ,-0.09 ,2.44 ,5.69 ,1.14 ,3.18 ,486.92 ,1
12.00 ,0.74 ,1.54 ,16.99 ,158.23 ,1.70 ,1.50 ,-0.15 ,2.50 ,2.52 ,1.20 ,3.16 ,700.69 ,1
15.12 ,1.80 ,2.16 ,14.04 ,112.50 ,3.59 ,3.05 ,0.52 ,2.27 ,7.44 ,1.19 ,2.61 ,1339.89 ,0
12.45 ,1.95 ,2.49 ,17.86 ,100.81 ,3.33 ,3.50 ,0.27 ,1.45 ,5.50 ,1.05 ,3.17 ,1287.30 ,0
11.74 ,4.19 ,2.56 ,23.95 ,85.97 ,2.04 ,2.11 ,0.46 ,0.99 ,2.36 ,1.10 ,2.63 ,614.37 ,1
14.36 ,1.64 ,2.05 ,17.06 ,119.42 ,3.56 ,2.98 ,-0.03 ,1.99 ,6.78 ,0.80 ,2.87 ,967.15 ,0
12.94 ,3.47 ,1.79 ,21.85 ,112.80 ,1.50 ,1.21 ,0.29 ,0.77 ,5.89 ,0.50 ,2.03 ,548.35 ,2
12.59 ,3.65 ,2.42 ,18.10 ,91.43 ,2.88 ,2.84 ,0.92 ,2.72 ,2.42 ,1.10 ,3.19 ,423.73 ,1
13.66 ,1.39 ,2.26 ,19.83 ,100.54 ,2.03 ,2.03 ,0.47 ,1.73 ,2.87 ,0.69 ,2.94 ,302.94 ,1
13.09 ,2.55 ,2.71 ,17.93 ,111.01 ,2.85 ,3.44 ,0.46 ,2.87 ,6.54 ,1.09 ,3.41 ,1107.88 ,0
11.31 ,1.38 ,2.10 ,19.80 ,81.53 ,2.20 ,2.03 ,0.41 ,1.13 ,4.61 ,1.02 ,2.99 ,466.71 ,1
12.15 ,2.09 ,2.08 ,18.30 ,116.66 ,3.23 ,2.66 ,0.38 ,2.18 ,4.79 ,0.84 ,3.73 ,860.31 ,0
12.40 ,2.83 ,2.76 ,23.14 ,122.57 ,1.20 ,1.49 ,0.19 ,1.34 ,8.24 ,0.62 ,1.13 ,460.49 ,2
11.39 ,1.80 ,1.62 ,18.91 ,92.35 ,2.38 ,1.29 ,0.65 ,1.21 ,1.95 ,1.15 ,2.09 ,410.05 ,1
11.23 ,3.27 ,1.89 ,19.85 ,103.71 ,1.34 ,0.80 ,0.08 ,0.83 ,5.43 ,0.64 ,1.78 ,509.00 ,2
11.63 ,2.85 ,2.17 ,23.48 ,88.15 ,1.44 ,1.77 ,0.60 ,1.52 ,2.95 ,0.77 ,3.38 ,342.98 ,1
11.89 ,0.92 ,2.79 ,23.53 ,87.48 ,2.48 ,2.46 ,0.26 ,0.68 ,2.83 ,0.76 ,2.96 ,359.24 ,1
13.52 ,1.72 ,2.74 ,16.88 ,121.67 ,2.94 ,2.78 ,0.22 ,1.69 ,6.77 ,1.21 ,3.06 ,1280.20 ,0
13.13 ,1.76 ,2.57 ,18.72 ,105.61 ,2.97 ,2.52 ,0.51 ,1.75 ,4.08 ,1.64 ,2.92 ,917.03 ,0
11.73 ,2.26 ,2.34 ,23.53 ,99.32 ,1.03 ,1.21 ,-0.02 ,1.27 ,5.23 ,0.68 ,1.04 ,560.55 ,2
11.82 ,2.20 ,2.37 ,17.99 ,94.51 ,3.02 ,2.79 ,0.45 ,1.62 ,3.31 ,0.97 ,3.43 ,673.97 ,1
11.77 ,4.18 ,2.56 ,24.01 ,85.74 ,2.03 ,2.08 ,0.46 ,0.99 ,2.33 ,1.10 ,2.64 ,614.62 ,1
13.17 ,4.01 ,2.45 ,23.86 ,79.08 ,1.52 ,1.50 ,0.77 ,1.57 ,5.20 ,1.09 ,2.15 ,525.18 ,1
13.22 ,2.19 ,2.62 ,13.48 ,94.03 ,3.25 ,3.54 ,-0.02 ,2.02 ,5.60 ,0.87 ,3.44 ,1016.22 ,0
12.99 ,2.90 ,2.58 ,22.39 ,107.72 ,1.47 ,1.51 ,-0.02 ,1.11 ,11.95 ,0.13 ,1.65 ,441.00 ,2
12.31 ,1.86 ,2.49 ,19.88 ,76.04 ,1.47 ,1.18 ,0.39 ,2.17 ,2.52 ,1.26 ,2.21 ,453.14 ,1
11.71 ,2.70 ,2.63 ,21.01 ,102.89 ,1.68 ,0.82 ,0.70 ,1.09 ,5.61 ,0.91 ,2.26 ,546.30 ,2
12.44 ,2.80 ,2.93 ,21.79 ,118.78 ,3.00 ,2.57 ,0.17 ,2.09 ,4.33 ,1.12 ,3.08 ,798.64 ,0
13.74 ,5.11 ,2.42 ,21.35 ,84.06 ,2.46 ,2.58 ,0.07 ,2.41 ,2.47 ,0.82 ,3.03 ,384.47 ,1
12.51 ,1.43 ,2.28 ,14.17 ,148.95 ,2.12 ,2.33 ,0.45 ,2.58 ,3.40 ,0.97 ,2.15 ,750.98 ,1
12.09 ,0.82 ,1.83 ,16.78 ,91.94 ,1.62 ,1.99 ,-0.04 ,1.24 ,4.30 ,1.26 ,2.65 ,348.18 ,1
13.40 ,2.67 ,2.32 ,23.32 ,118.13 ,1.28 ,1.31 ,0.20 ,1.13 ,9.63 ,0.64 ,1.64 ,474.86 ,2
13.91 ,0.61 ,1.46 ,15.66 ,88.65 ,2.21 ,1.99 ,0.96 ,1.90 ,4.64 ,1.09 ,2.54 ,359.68 ,1
13.64 ,1.53 ,2.49 ,16.64 ,111.01 ,3.41 ,3.02 ,0.46 ,1.83 ,6.75 ,0.99 ,2.48 ,1320.93 ,0
11.47 ,1.17 ,2.26 ,22.06 ,80.70 ,2.50 ,2.09 ,0.49 ,0.98 ,2.37 ,0.80 ,3.59 ,373.50 ,1
11.60 ,1.30 ,1.89 ,20.27 ,72.72 ,1.50 ,1.59 ,0.04 ,1.59 ,3.26 ,1.09 ,1.75 ,526.72 ,1
12.84 ,5.11 ,2.31 ,22.58 ,84.81 ,1.68 ,0.40 ,0.69 ,1.60 ,7.82 ,0.21 ,1.49 ,734.81 ,2
13.79 ,1.44 ,2.33 ,22.00 ,107.97 ,3.12 ,3.07 ,0.23 ,2.71 ,6.02 ,1.15 ,2.99 ,1219.85 ,0
13.18 ,1.84 ,2.65 ,16.77 ,111.64 ,2.57 ,3.00 ,0.39 ,1.35 ,6.54 ,1.35 ,3.19 ,1260.69 ,0
12.23 ,1.10 ,1.83 ,18.40 ,90.49 ,2.39 ,1.66 ,0.43 ,2.19 ,2.75 ,1.08 ,3.35 ,319.15 ,1
13.01 ,3.46 ,2.29 ,26.03 ,97.01 ,1.57 ,0.26 ,0.77 ,1.06 ,8.06 ,0.47 ,1.65 ,911.03 ,2
12.63 ,3.07 ,2.23 ,19.25 ,85.12 ,1.81 ,0.60 ,0.60 ,0.77 ,6.37 ,0.77 ,2.15 ,602.46 ,2
13.17 ,1.85 ,2.65 ,16.84 ,111.83 ,2.58 ,2.99 ,0.39 ,1.36 ,6.57 ,1.35 ,3.16 ,1258.35 ,0
13.50 ,1.66 ,1.73 ,17.41 ,93.35 ,2.64 ,1.10 ,0.09 ,0.59 ,6.32 ,0.70 ,1.52 ,430.46 ,1
12.77 ,4.22 ,2.13 ,22.87 ,94.17 ,1.09 ,0.50 ,0.82 ,1.07 ,6.14 ,0.74 ,2.09 ,500.68 ,2
12.55 ,1.82 ,1.85 ,12.76 ,98.93 ,3.20 ,3.35 ,0.10 ,2.45 ,7.63 ,1.25 ,3.21 ,1141.26 ,0
13.90 ,1.86 ,2.79 ,15.71 ,95.65 ,3.35 ,3.21 ,0.17 ,1.38 ,6.35 ,1.19 ,2.91 ,1374.87 ,0
14.50 ,2.52 ,2.64 ,17.63 ,118.34 ,1.63 ,0.85 ,0.57 ,1.45 ,8.57 ,0.24 ,1.49 ,794.90 ,2
11.85 ,2.19 ,2.09 ,18.81 ,99.48 ,2.45 ,2.55 ,0.47 ,1.04 ,2.98 ,1.59 ,2.72 ,650.05 ,1
12.31 ,1.85 ,2.49 ,19.89 ,76.00 ,1.46 ,1.19 ,0.39 ,2.17 ,2.46 ,1.26 ,2.20 ,451.78 ,1
13.20 ,4.35 ,2.05 ,22.37 ,87.73 ,1.47 ,0.12 ,0.74 ,1.37 ,7.70 ,0.55 ,1.99 ,519.06 ,2
11.77 ,3.97 ,2.28 ,21.62 ,85.21 ,1.86 ,1.28 ,0.86 ,1.82 ,5.12 ,1.07 ,1.94 ,536.30 ,1
12.82 ,1.49 ,2.11 ,16.86 ,93.99 ,2.99 ,3.40 ,0.41 ,1.45 ,7.84 ,0.95 ,3.44 ,1125.29 ,0
13.17 ,4.00 ,2.45 ,23.89 ,78.80 ,1.52 ,1.49 ,0.77 ,1.57 ,5.28 ,1.09 ,2.14 ,524.94 ,1
13.52 ,2.56 ,2.15 ,20.96 ,101.81 ,1.58 ,0.35 ,0.50 ,0.77 ,5.00 ,0.41 ,2.50 ,602.27 ,2
14.34 ,1.60 ,2.30 ,15.84 ,115.74 ,3.04 ,3.25 ,0.03 ,1.71 ,6.48 ,1.15 ,3.32 ,933.18 ,0
14.52 ,1.77 ,2.75 ,16.53 ,114.54 ,3.62 ,3.64 ,0.27 ,1.79 ,8.07 ,0.71 ,2.45 ,1722.82 ,0
10.08 ,1.46 ,2.38 ,21.76 ,86.29 ,2.99 ,3.13 ,0.32 ,2.35 ,2.43 ,1.06 ,3.50 ,733.56 ,1
13.21 ,3.20 ,2.29 ,17.49 ,104.23 ,2.09 ,0.94 ,0.83 ,1.71 ,11.06 ,0.21 ,1.52 ,690.17 ,2
12.47 ,3.36 ,2.27 ,18.93 ,97.59 ,1.48 ,0.61 ,0.45 ,1.09 ,3.64 ,0.73 ,1.58 ,840.97 ,2
12.36 ,1.77 ,2.34 ,22.24 ,97.31 ,0.75 ,0.90 ,0.53 ,1.50 ,2.85 ,1.26 ,1.86 ,897.36 ,1
13.51 ,1.68 ,1.86 ,16.52 ,105.64 ,2.83 ,3.18 ,0.14 ,2.49 ,6.33 ,0.97 ,3.63 ,938.55 ,0
14.45 ,4.53 ,2.29 ,19.90 ,72.31 ,0.91 ,0.62 ,0.35 ,0.57 ,5.11 ,0.65 ,1.47 ,441.82 ,2
12.74 ,5.26 ,2.36 ,23.09 ,93.50 ,1.89 ,0.52 ,0.52 ,1.31 ,7.01 ,0.39 ,1.64 ,765.12 ,2
15.20 ,1.65 ,2.39 ,21.69 ,108.81 ,3.25 ,2.96 ,0.36 ,2.68 ,5.99 ,1.15 ,3.00 ,1150.01 ,0
12.73 ,3.54 ,2.27 ,21.75 ,105.18 ,1.58 ,1.20 ,0.77 ,0.95 ,10.17 ,0.81 ,1.54 ,637.81 ,2
13.50 ,2.55 ,2.15 ,20.90 ,102.25 ,1.57 ,0.34 ,0.50 ,0.77 ,4.95 ,0.41 ,2.50 ,610.56 ,2
12.82 ,1.40 ,2.38 ,24.46 ,90.92 ,1.96 ,1.61 ,1.14 ,1.62 ,2.06 ,1.33 ,2.85 ,507.45 ,1
12.65 ,1.61 ,2.71 ,23.37 ,80.88 ,1.50 ,1.07 ,0.38 ,1.67 ,3.68 ,0.78 ,2.83 ,429.66 ,1
12.04 ,4.29 ,2.45 ,22.46 ,84.92 ,1.58 ,1.90 ,0.35 ,1.51 ,4.25 ,0.72 ,2.03 ,560.07 ,1
15.01 ,1.90 ,2.61 ,10.97 ,83.95 ,3.32 ,3.67 ,0.24 ,3.08 ,5.29 ,1.50 ,2.34 ,1038.05 ,0
13.36 ,1.46 ,2.72 ,19.54 ,129.25 ,3.15 ,2.50 ,0.70 ,1.71 ,5.31 ,1.19 ,3.40 ,1250.40 ,0
11.60 ,2.20 ,2.03 ,19.15 ,89.33 ,2.46 ,2.50 ,0.25 ,1.21 ,2.05 ,1.05 ,3.24 ,305.54 ,1
12.46 ,1.72 ,2.62 ,14.77 ,97.54 ,3.09 ,2.86 ,0.09 ,1.18 ,5.32 ,0.82 ,3.40 ,1228.73 ,0
15.21 ,1.52 ,2.40 ,16.49 ,99.05 ,2.17 ,3.03 ,0.02 ,2.08 ,5.67 ,0.96 ,3.46 ,1192.15 ,0
11.72 ,1.59 ,2.42 ,19.73 ,97.10 ,3.42 ,2.65 ,0.01 ,1.08 ,3.77 ,1.17 ,2.64 ,358.64 ,1
14.50 ,1.59 ,3.04 ,23.12 ,96.10 ,3.47 ,3.28 ,0.49 ,2.19 ,4.70 ,1.00 ,2.66 ,1156.86 ,0
14.62 ,2.23 ,2.75 ,21.39 ,130.73 ,2.61 ,2.95 ,0.39 ,1.69 ,6.77 ,0.98 ,2.38 ,1331.19 ,0
13.73 ,2.15 ,2.45 ,21.98 ,105.48 ,1.39 ,0.94 ,0.35 ,1.24 ,5.57 ,0.80 ,1.25 ,514.29 ,2
14.10 ,2.08 ,2.24 ,18.80 ,125.61 ,2.44 ,3.06 ,0.63 ,1.47 ,4.63 ,0.76 ,3.81 ,1224.99 ,0
12.30 ,1.45 ,1.97 ,23.81 ,91.32 ,1.40 ,1.92 ,0.83 ,1.63 ,3.48 ,1.33 ,2.46 ,521.24 ,1
12.90 ,2.48 ,3.58 ,24.06 ,133.15 ,2.93 ,3.15 ,0.46 ,1.81 ,3.28 ,1.32 ,3.39 ,759.03 ,0
10.90 ,1.62 ,2.39 ,26.16 ,81.51 ,1.88 ,2.71 ,0.16 ,1.83 ,2.58 ,0.89 ,2.79 ,320.71 ,1
15.21 ,1.52 ,2.41 ,16.53 ,98.90 ,2.18 ,3.05 ,0.02 ,2.09 ,5.69 ,0.96 ,3.43 ,1197.15 ,0
11.60 ,1.27 ,1.89 ,20.29 ,72.39 ,1.49 ,1.59 ,0.04 ,1.59 ,3.23 ,1.09 ,1.75 ,526.04 ,1
13.53 ,1.62 ,2.40 ,11.13 ,90.61 ,2.96 ,2.55 ,0.30 ,1.53 ,3.98 ,1.29 ,3.04 ,1137.52 ,0
10.99 ,1.90 ,2.97 ,28.77 ,98.09 ,2.58 ,2.25 ,0.60 ,1.87 ,3.28 ,1.04 ,2.47 ,466.49 ,1
11.94 ,2.67 ,2.05 ,22.45 ,95.09 ,2.83 ,2.13 ,0.27 ,1.20 ,2.34 ,1.03 ,2.81 ,339.13 ,1
12.81 ,0.71 ,2.67 ,16.25 ,99.90 ,2.19 ,2.17 ,0.47 ,1.90 ,2.25 ,1.14 ,3.02 ,428.40 ,1
14.38 ,2.10 ,2.33 ,17.14 ,89.01 ,2.33 ,3.01 ,0.41 ,1.66 ,6.05 ,0.82 ,2.95 ,1300.07 ,0
12.62 ,3.08 ,2.22 ,19.29 ,85.30 ,1.80 ,0.57 ,0.60 ,0.77 ,6.37 ,0.78 ,2.16 ,605.85 ,2
12.60 ,3.24 ,2.23 ,20.10 ,104.45 ,1.47 ,0.35 ,0.61 ,1.19 ,3.68 ,0.90 ,1.76 ,885.57 ,2
15.06 ,1.41 ,2.33 ,15.66 ,106.58 ,3.27 ,2.77 ,-0.09 ,1.85 ,6.43 ,0.78 ,3.48 ,1052.18 ,0
12.89 ,2.64 ,1.45 ,19.87 ,91.09 ,2.50 ,2.74 ,0.62 ,1.51 ,3.05 ,0.70 ,3.15 ,367.66 ,1
14.34 ,2.07 ,2.64 ,16.10 ,112.35 ,4.55 ,3.41 ,0.30 ,2.56 ,7.60 ,0.95 ,3.44 ,1537.41 ,0
15.08 ,1.52 ,1.99 ,14.55 ,88.75 ,3.15 ,2.97 ,-0.09 ,1.78 ,8.08 ,1.20 ,3.71 ,1040.39 ,0
13.53 ,1.89 ,2.72 ,30.79 ,131.51 ,3.20 ,3.06 ,0.19 ,1.85 ,3.48 ,1.62 ,3.62 ,937.99 ,1
11.57 ,1.29 ,1.89 ,20.28 ,72.62 ,1.49 ,1.59 ,0.04 ,1.58 ,3.27 ,1.09 ,1.75 ,528.68 ,1
13.80 ,1.44 ,2.33 ,22.07 ,108.11 ,3.12 ,3.06 ,0.23 ,2.72 ,6.03 ,1.15 ,2.99 ,1225.91 ,0
12.39 ,1.44 ,3.01 ,27.88 ,95.95 ,2.06 ,1.60 ,0.32 ,1.53 ,2.88 ,1.70 ,3.31 ,614.49 ,1
15.03 ,1.88 ,2.61 ,11.03 ,83.97 ,3.31 ,3.67 ,0.24 ,3.07 ,5.22 ,1.50 ,2.36 ,1039.53 ,0
11.77 ,1.28 ,2.31 ,14.16 ,96.27 ,2.32 ,1.23 ,0.76 ,0.63 ,3.24 ,1.05 ,1.56 ,707.82 ,1
13.70 ,1.68 ,3.16 ,15.33 ,134.04 ,3.61 ,2.94 ,0.22 ,1.92 ,5.42 ,1.07 ,4.20 ,1048.73 ,0
12.47 ,1.73 ,2.62 ,14.73 ,97.53 ,3.08 ,2.86 ,0.09 ,1.17 ,5.31 ,0.83 ,3.39 ,1227.36 ,0
14.35 ,1.59 ,2.41 ,15.21 ,95.91 ,3.06 ,3.54 ,0.24 ,2.09 ,5.88 ,0.93 ,3.49 ,946.60 ,0
14.69 ,4.01 ,2.63 ,25.14 ,86.58 ,1.90 ,0.80 ,0.69 ,1.35 ,8.36 ,0.30 ,1.66 ,508.41 ,2
11.58 ,5.04 ,2.54 ,27.04 ,107.14 ,2.11 ,2.31 ,0.47 ,1.53 ,2.16 ,1.18 ,2.93 ,365.24 ,1
12.77 ,3.82 ,2.49 ,21.87 ,111.12 ,1.78 ,1.12 ,0.37 ,0.74 ,4.59 ,0.70 ,1.45 ,546.60 ,2
12.81 ,0.69 ,2.67 ,16.18 ,99.79 ,2.20 ,2.18 ,0.47 ,1.89 ,2.23 ,1.14 ,3.01 ,429.67 ,1
12.85 ,3.14 ,2.54 ,18.00 ,102.74 ,1.67 ,0.92 ,0.69 ,1.59 ,9.70 ,0.53 ,1.47 ,619.81 ,2
14.37 ,1.83 ,2.72 ,16.34 ,108.86 ,3.24 ,3.57 ,0.22 ,1.31 ,5.40 ,0.66 ,3.60 ,1056.33 ,0
15.22 ,1.65 ,2.38 ,21.65 ,109.14 ,3.25 ,2.97 ,0.35 ,2.68 ,6.01 ,1.15 ,3.00 ,1149.58 ,0
14.38 ,0.91 ,1.71 ,16.31 ,95.24 ,2.28 ,1.83 ,-0.02 ,0.72 ,3.61 ,1.38 ,2.76 ,670.89 ,1
12.37 ,3.66 ,2.50 ,22.97 ,103.66 ,1.53 ,0.49 ,0.74 ,1.33 ,5.15 ,0.73 ,1.91 ,599.58 ,2
12.15 ,2.37 ,1.90 ,20.42 ,91.43 ,1.67 ,0.85 ,0.81 ,0.83 ,7.35 ,0.51 ,1.43 ,753.45 ,2
13.25 ,1.28 ,2.05 ,22.51 ,89.31 ,2.74 ,3.27 ,0.61 ,1.74 ,4.10 ,0.75 ,2.93 ,346.30 ,1
11.50 ,1.15 ,2.26 ,22.17 ,80.79 ,2.50 ,2.08 ,0.49 ,0.99 ,2.44 ,0.80 ,3.59 ,375.11 ,1
11.88 ,1.71 ,2.28 ,19.99 ,93.97 ,2.04 ,2.15 ,0.34 ,1.45 ,3.68 ,1.17 ,3.22 ,658.13 ,1
14.05 ,4.32 ,2.55 ,24.87 ,105.23 ,2.93 ,2.82 ,0.59 ,2.15 ,2.48 ,1.34 ,2.86 ,429.42 ,1
13.21 ,2.30 ,2.41 ,19.61 ,91.57 ,3.12 ,3.04 ,0.39 ,3.19 ,5.09 ,0.73 ,2.92 ,1070.18 ,0
12.64 ,1.19 ,2.35 ,16.89 ,122.50 ,1.43 ,1.52 ,-0.05 ,0.86 ,4.35 ,0.76 ,1.28 ,608.00 ,2
10.63 ,2.44 ,2.49 ,22.48 ,123.92 ,1.85 ,0.97 ,0.24 ,1.47 ,2.35 ,0.82 ,2.71 ,592.69 ,1
12.62 ,1.20 ,2.20 ,24.97 ,75.94 ,2.30 ,1.67 ,0.50 ,1.34 ,1.23 ,1.15 ,3.36 ,601.19 ,1
12.14 ,3.99 ,1.66 ,18.24 ,109.47 ,2.87 ,2.70 ,0.11 ,3.03 ,3.31 ,0.22 ,2.88 ,571.51 ,1
11.01 ,1.06 ,2.84 ,18.60 ,97.44 ,1.50 ,1.91 ,0.53 ,1.10 ,3.07 ,1.78 ,1.99 ,348.22 ,1
13.51 ,1.62 ,2.92 ,15.30 ,110.90 ,2.94 ,3.63 ,0.51 ,1.89 ,7.98 ,1.37 ,2.69 ,1834.49 ,0
15.63 ,4.18 ,2.55 ,20.53 ,115.33 ,2.87 ,2.83 ,0.53 ,1.59 ,4.59 ,1.01 ,3.56 ,1050.18 ,0
13.69 ,4.11 ,2.42 ,20.41 ,106.40 ,2.43 ,2.51 ,0.36 ,2.16 ,4.84 ,0.84 ,3.95 ,840.39 ,0
14.27 ,3.97 ,2.26 ,13.04 ,120.75 ,3.19 ,3.43 ,0.42 ,2.17 ,4.80 ,0.86 ,3.58 ,702.30 ,0
13.13 ,1.00 ,1.70 ,14.30 ,72.22 ,2.93 ,2.85 ,0.48 ,2.28 ,5.06 ,1.30 ,3.35 ,508.19 ,1
13.69 ,4.30 ,2.63 ,20.08 ,77.95 ,1.79 ,0.57 ,0.23 ,0.98 ,7.25 ,0.67 ,1.83 ,613.24 ,2
12.91 ,3.68 ,2.88 ,14.30 ,106.54 ,2.88 ,2.76 ,0.56 ,1.78 ,5.01 ,1.01 ,3.46 ,799.90 ,0
10.07 ,1.47 ,2.39 ,21.78 ,86.61 ,3.00 ,3.10 ,0.32 ,2.34 ,2.47 ,1.06 ,3.49 ,734.67 ,1
13.92 ,1.85 ,2.79 ,15.62 ,95.42 ,3.35 ,3.22 ,0.17 ,1.37 ,6.36 ,1.19 ,2.90 ,1375.92 ,0
13.54 ,5.55 ,2.68 ,19.70 ,93.50 ,1.90 ,0.65 ,1.01 ,1.11 ,7.95 ,0.93 ,1.72 ,798.84 ,2
13.16 ,0.85 ,2.08 ,16.19 ,90.91 ,2.00 ,0.34 ,0.29 ,1.68 ,5.04 ,0.65 ,1.92 ,605.39 ,2
12.83 ,3.14 ,2.55 ,18.05 ,102.48 ,1.69 ,0.93 ,0.69 ,1.60 ,9.73 ,0.53 ,1.47 ,626.70 ,2
13.22 ,2.85 ,2.25 ,23.31 ,81.15 ,1.21 ,0.43 ,0.60 ,1.12 ,10.15 ,0.75 ,1.59 ,616.68 ,2
12.82 ,5.13 ,2.30 ,22.59 ,84.83 ,1.68 ,0.39 ,0.69 ,1.60 ,7.86 ,0.22 ,1.49 ,738.95 ,2
11.60 ,1.29 ,1.89 ,20.34 ,72.61 ,1.49 ,1.58 ,0.04 ,1.58 ,3.28 ,1.09 ,1.74 ,526.17 ,1
13.40 ,1.44 ,2.98 ,23.93 ,79.90 ,2.96 ,2.68 ,0.35 ,2.01 ,3.72 ,1.56 ,3.42 ,437.21 ,1
13.28 ,1.40 ,2.87 ,21.34 ,104.04 ,3.07 ,3.39 ,0.56 ,1.68 ,6.96 ,1.16 ,2.61 ,1199.08 ,0
12.01 ,4.82 ,2.58 ,27.54 ,105.13 ,2.25 ,2.06 ,0.23 ,1.54 ,1.98 ,1.18 ,3.61 ,335.41 ,1
13.67 ,2.15 ,3.03 ,17.22 ,107.48 ,2.29 ,2.68 ,0.31 ,1.29 ,4.12 ,1.35 ,2.67 ,1070.65 ,0
11.60 ,2.22 ,2.04 ,19.13 ,89.14 ,2.47 ,2.47 ,0.25 ,1.22 ,2.04 ,1.05 ,3.24 ,300.13 ,1
12.63 ,3.03 ,2.66 ,20.00 ,100.46 ,1.79 ,0.93 ,0.29 ,1.70 ,10.63 ,0.47 ,1.43 ,704.73 ,2
11.68 ,0.76 ,1.83 ,9.77 ,90.09 ,2.09 ,0.60 ,0.24 ,0.44 ,1.89 ,0.82 ,1.92 ,483.34 ,1
12.97 ,2.02 ,2.16 ,19.40 ,89.56 ,2.75 ,2.83 ,0.19 ,1.96 ,4.29 ,1.34 ,3.71 ,686.48 ,1
12.09 ,4.68 ,2.72 ,21.57 ,100.10 ,1.71 ,0.82 ,0.42 ,2.11 ,6.91 ,0.64 ,1.40 ,717.32 ,2
10.62 ,2.46 ,2.49 ,22.38 ,124.11 ,1.86 ,0.99 ,0.24 ,1.47 ,2.35 ,0.82 ,2.72 ,596.57 ,1
12.47 ,1.95 ,2.49 ,17.83 ,100.97 ,3.32 ,3.52 ,0.27 ,1.46 ,5.50 ,1.05 ,3.18 ,1285.15 ,0
